ref_id,zs,zb,ifold,dx
22733.0,0.37100002,0.37300003,2,0.0014587921
60399.0,0.528,0.521,2,-0.004581132
22711.0,0.37300003,0.374,2,0.0007283227
22675.0,0.5,0.521,2,0.014000018
47065.0,0.097,0.127,2,0.027347311
23651.0,0.53000003,0.521,2,-0.0058823554
47141.0,0.19600001,0.186,2,-0.008361208
60557.0,0.63100004,0.628,2,-0.0018393751
47827.0,0.58500004,0.596,2,0.0069400487
47531.0,0.268,0.25300002,2,-0.011829642
23583.0,0.527,0.53000003,2,0.0019646503
47575.0,0.554,0.558,2,0.0025740077
47763.0,0.55600005,0.544,2,-0.007712098
60345.0,0.734,0.72200006,2,-0.006920395
23101.0,0.23,0.22700001,2,-0.0024390172
31523.0,0.72800004,0.73,2,0.0011573925
31413.0,0.32500002,0.32700002,2,0.001509437
24117.0,0.36100003,0.35300002,2,-0.0058780424
45493.0,0.57100004,0.56,2,-0.0070019327
32709.0,0.37100002,0.379,2,0.0058351466
23717.0,0.73600006,0.739,2,0.0017280882
32821.0,0.841,0.86100006,2,0.010863682
34927.0,0.63900006,0.65400004,2,0.009151913
38849.0,0.223,0.21900001,2,-0.0032706403
38621.0,0.194,0.18800001,2,-0.0050251232
38527.0,0.266,0.26200002,2,-0.0031595405
46935.0,0.26000002,0.261,2,0.00079364056
38831.0,0.42900002,0.439,2,0.006997894
38835.0,0.734,0.75000006,2,0.0092272395
12795.0,0.58000004,0.531,2,-0.031012673
12731.0,0.79600006,0.75100005,2,-0.025055688
49363.0,0.82500005,0.846,2,0.011506831
12789.0,0.634,0.61700004,2,-0.010403892
48003.0,0.55600005,0.58100003,2,0.016066823
39179.0,0.57000005,0.605,2,0.022292972
50205.0,0.55600005,0.55300003,2,-0.001928034
39187.0,0.22000001,0.21900001,2,-0.00081967376
38933.0,0.30100003,0.307,2,0.0046118237
33345.0,0.16600001,0.186,2,0.017152656
33661.0,0.337,0.33200002,2,-0.0037397123
33649.0,0.56200004,0.55300003,2,-0.005761846
34127.0,0.44000003,0.43600002,2,-0.0027777832
37675.0,0.372,0.37100002,2,-0.0007288536
33597.0,0.56200004,0.565,2,0.0019205898
34427.0,0.323,0.32200003,2,-0.0007558482
13237.0,0.83800006,0.83100003,2,-0.0038085033
34821.0,0.42400002,0.42600003,2,0.0014044972
13187.0,0.532,0.541,2,0.0058746757
24553.0,0.781,0.832,2,0.028635597
16915.0,0.99600005,0.9990001,2,0.0015030165
22999.0,0.36100003,0.367,2,0.00440851
25285.0,0.62200004,0.61300004,2,-0.005548707
25367.0,0.24900001,0.24900001,2,0.0
24077.0,0.21900001,0.22000001,2,0.00082034623
25439.0,0.446,0.44200003,2,-0.0027662367
38581.0,0.67700005,0.675,2,-0.001192626
16751.0,0.80200005,0.79600006,2,-0.003329624
40311.0,0.62100005,0.62100005,2,0.0
27551.0,0.49500003,0.50200003,2,0.0046822736
40405.0,0.638,0.60300004,2,-0.021367501
40995.0,0.106000006,0.104,2,-0.001808322
17547.0,0.38500002,0.381,2,-0.0028880925
17463.0,0.386,0.377,2,-0.006493509
40955.0,0.22200002,0.224,2,0.0016366523
40849.0,0.223,0.223,2,0.0
17211.0,0.504,0.51600003,2,0.00797874
27441.0,0.57600003,0.56200004,2,-0.008883248
17973.0,0.386,0.33900002,2,-0.033910528
24579.0,0.356,0.36,2,0.0029498585
27571.0,0.531,0.52400005,2,-0.004572155
2849.0,0.24700001,0.24700001,2,0.0
41289.0,0.73,0.72900003,2,-0.0005780272
24539.0,0.563,0.56600004,2,0.0019193992
41359.0,0.078,0.177,2,0.091836736
3013.0,0.66700006,0.684,2,0.010197936
24887.0,0.17400001,0.16800001,2,-0.00511073
13479.0,0.266,0.26500002,2,-0.00078987924
25641.0,0.33900002,0.335,2,-0.00298731
17609.0,0.67300004,0.67,2,-0.0017931983
25453.0,0.266,0.266,2,0.0
12135.0,0.532,0.49300003,2,-0.025456902
25661.0,0.091000006,0.094000004,2,0.0027497697
17585.0,0.588,0.61700004,2,0.018261991
25703.0,1.169,1.159,2,-0.0046104146
17931.0,0.21700001,0.31800002,2,0.08299097
18055.0,0.95000005,0.92,2,-0.015384631
12001.0,0.80300003,0.809,2,0.0033277774
18285.0,0.47100002,0.469,2,-0.0013596221
12493.0,0.762,0.73,2,-0.018161183
40449.0,0.09200001,0.086,2,-0.00549451
18643.0,0.21800001,0.215,2,-0.002463059
24697.0,1.0090001,0.94200003,2,-0.03334994
19777.0,0.36900002,0.37100002,2,0.0014609233
26151.0,0.92,0.90400004,2,-0.008333319
17917.0,0.21800001,0.21800001,2,0.0
59089.0,0.675,0.671,2,-0.0023880645
24803.0,0.342,0.34300002,2,0.0007451691
24871.0,0.669,0.67800003,2,0.0053924527
24801.0,0.67700005,0.67200005,2,-0.0029815116
35243.0,0.69900006,0.698,2,-0.00058860896
25359.0,0.33800003,0.351,2,0.00971598
20571.0,0.70100003,0.697,2,-0.0023515627
18771.0,0.924,0.896,2,-0.014553013
59205.0,0.574,0.56700003,2,-0.0044472488
25647.0,0.39900002,0.379,2,-0.014295933
18749.0,0.89400005,0.906,2,0.0063357786
19181.0,0.46100003,0.446,2,-0.010266951
7995.0,0.731,0.693,2,-0.021952622
19387.0,0.38200003,0.377,2,-0.0036179633
19647.0,0.526,0.504,2,-0.014416785
19605.0,0.58900005,0.62200004,2,0.020767774
8297.0,0.37300003,0.365,2,-0.005826669
19987.0,0.50100005,0.51100004,2,0.006662219
46015.0,0.294,0.28300002,2,-0.008500755
4947.0,0.531,0.531,2,0.0
4697.0,0.59000003,0.605,2,0.009433953
4431.0,0.30800003,0.26200002,2,-0.035168197
9149.0,0.21800001,0.21900001,2,0.0008210197
9647.0,0.22100002,0.22000001,2,-0.0008190025
335.0,0.48000002,0.47000003,2,-0.0067567504
27475.0,0.165,0.16800001,2,0.0025751125
27245.0,0.44400004,0.49,2,0.031855937
59623.0,0.71300006,0.707,2,-0.0035026514
27657.0,0.53000003,0.52900004,2,-0.00065358635
27703.0,0.282,0.25100002,2,-0.024180956
27583.0,0.266,0.26700002,2,0.00078990276
963.0,0.744,0.73,2,-0.008027522
4153.0,0.36400002,0.356,2,-0.0058651143
5569.0,0.75900006,0.763,2,0.00227399
11893.0,0.20300001,0.21300001,2,0.008312556
59467.0,0.90300006,0.89900005,2,-0.0021019485
5083.0,0.70100003,0.70100003,2,0.0
5705.0,0.88500005,0.89000005,2,0.0026525173
11701.0,0.34,0.342,2,0.0014925404
12497.0,0.669,0.66800004,2,-0.00059915346
9541.0,0.134,0.136,2,0.0017636719
30083.0,0.30600002,0.307,2,0.0007656869
10167.0,0.83100003,0.82000005,2,-0.0060076336
112631.0,0.21300001,0.21700001,2,0.0032976035
12277.0,0.372,0.37100002,2,-0.0007288536
96193.0,0.53400004,0.528,2,-0.00391137
96765.0,0.49800003,0.50100005,2,0.0020026842
97583.0,0.725,0.74600005,2,0.012173929
97557.0,0.656,0.65900004,2,0.0018116068
79389.0,0.60800004,0.60800004,2,0.0
80025.0,0.36100003,0.354,2,-0.0051432983
80023.0,0.82100004,0.823,2,0.0010982835
80329.0,0.47100002,0.47100002,2,0.0
60697.0,0.67600006,0.675,2,-0.00059668656
26021.0,0.34,0.34100002,2,0.0007462813
25927.0,0.56100005,0.558,2,-0.0019218583
98909.0,0.34800002,0.34300002,2,-0.0037091952
98933.0,0.794,0.786,2,-0.004459318
10513.0,0.22100002,0.264,2,0.03521702
10161.0,0.734,0.725,2,-0.0051903133
10151.0,0.34100002,0.37,2,0.02162564
29235.0,0.43100002,0.43300003,2,0.0013976268
99597.0,0.74500006,0.74500006,2,0.0
29483.0,0.83500004,0.83300006,2,-0.0010899042
81569.0,0.34600002,0.342,2,-0.0029717744
81309.0,0.347,0.34800002,2,0.0007424031
81399.0,0.326,0.326,2,0.0
82321.0,0.56,0.559,2,-0.0006410174
27829.0,0.69200003,0.693,2,0.0005910089
13689.0,0.73800004,0.731,2,-0.0040276344
13557.0,0.48100004,0.492,2,0.0074273986
99301.0,0.81200004,0.832,2,0.011037516
13775.0,0.70000005,0.688,2,-0.0070588375
99665.0,1.0020001,0.96700007,2,-0.01748253
99887.0,0.28500003,0.287,2,0.0015564001
25911.0,0.33800003,0.342,2,0.0029895203
99629.0,0.21700001,0.21700001,2,0.0
99827.0,0.67300004,0.67600006,2,0.0017931983
100323.0,0.518,0.527,2,0.005928856
81429.0,0.245,0.246,2,0.0008032145
82013.0,0.606,0.6,2,-0.003735979
62097.0,0.90700006,0.906,2,-0.00052440836
112959.0,0.78900003,0.75500005,2,-0.01900502
98949.0,0.49,0.5,2,0.006711403
14525.0,0.53300005,0.563,2,0.019569453
99421.0,0.772,0.78900003,2,0.00959369
100045.0,0.21400002,0.21700001,2,0.0024711625
100019.0,0.21900001,0.21900001,2,0.0
115369.0,0.697,0.72800004,2,0.018267542
104813.0,0.735,0.74100006,2,0.0034582375
115347.0,0.50100005,0.5,2,-0.0006662536
45269.0,0.25,0.25100002,2,0.00080001354
113289.0,0.39800003,0.379,2,-0.013590861
113385.0,0.609,0.526,2,-0.05158484
14979.0,0.43100002,0.47000003,2,0.027253672
15113.0,0.78200006,0.84000003,2,0.03254768
105055.0,0.53300005,0.527,2,-0.003913922
101403.0,0.536,0.53000003,2,-0.0039062386
75817.0,0.37300003,0.423,2,0.036416594
105947.0,0.259,0.26200002,2,0.00238286
102435.0,0.66200006,0.66800004,2,0.0036100976
84071.0,0.577,0.592,2,0.009511722
83605.0,0.21900001,0.22000001,2,0.00082034623
106497.0,0.697,0.71300006,2,0.009428422
84163.0,0.67200005,0.684,2,0.007177012
59123.0,0.432,0.432,2,0.0
83693.0,0.919,0.92300004,2,0.002084423
83143.0,0.21900001,0.21900001,2,0.0
83057.0,0.40300003,0.38900003,2,-0.009978617
83339.0,0.328,0.33100003,2,0.002259052
105821.0,0.531,0.537,2,0.0039189956
83279.0,0.67200005,0.67800003,2,0.003588506
65981.0,0.21300001,0.21700001,2,0.0032976035
13757.0,0.671,0.671,2,0.0
66589.0,0.72700006,0.735,2,0.0046322853
65887.0,0.21300001,0.21100001,2,-0.0016488079
66489.0,0.47300002,0.476,2,0.002036654
66179.0,0.36400002,0.37300003,2,0.0065982426
64889.0,0.74700004,0.731,2,-0.009158576
106033.0,0.537,0.52500004,2,-0.0078073945
45315.0,0.623,0.619,2,-0.0024645766
82987.0,0.74300003,0.744,2,0.00057371607
82991.0,0.32500002,0.328,2,0.0022641441
82825.0,0.56100005,0.568,2,0.004484285
82787.0,0.47100002,0.47000003,2,-0.0006798009
82501.0,0.82400006,0.79700005,2,-0.014802636
65015.0,0.679,0.68700004,2,0.0047647506
30845.0,0.574,0.57500005,2,0.00063535373
115185.0,0.537,0.536,2,-0.0006506097
65753.0,0.21800001,0.21800001,2,0.0
106775.0,0.89300007,0.892,2,-0.0005282867
104823.0,0.79200006,0.794,2,0.001116057
104987.0,0.47300002,0.469,2,-0.002715552
66755.0,0.87900007,0.90500003,2,0.013837127
105227.0,0.46400002,0.46800002,2,0.002732246
82801.0,0.61800003,0.647,2,0.017923351
83443.0,0.51100004,0.504,2,-0.004632713
81259.0,0.216,0.21900001,2,0.0024671103
83145.0,0.878,0.88000005,2,0.0010649808
65091.0,0.12200001,0.124000005,2,0.0017825282
115145.0,0.57900006,0.56600004,2,-0.008233066
60207.0,0.36100003,0.35200003,2,-0.006612787
66229.0,0.39000002,0.367,2,-0.016546763
115123.0,0.70000005,0.697,2,-0.0017647182
66271.0,0.312,0.31100002,2,-0.0007621853
61983.0,0.60800004,0.61300004,2,0.0031094498
62025.0,0.70600003,0.698,2,-0.004689341
66669.0,0.72900003,0.73700005,2,0.004626961
106963.0,0.40100002,0.379,2,-0.01570308
45635.0,0.675,0.65500003,2,-0.011940287
67039.0,0.749,0.739,2,-0.005717547
69069.0,0.43,0.432,2,0.0013986041
82849.0,0.88100004,0.8880001,2,0.0037214402
82131.0,0.24800001,0.25100002,2,0.002403851
84855.0,0.897,0.89300007,2,-0.0021085653
84535.0,0.61600006,0.646,2,0.018564338
81251.0,0.67800003,0.21900001,2,-0.27353996
83557.0,0.513,0.513,2,0.0
85175.0,0.536,0.54700005,2,0.0071614827
116213.0,0.42800003,0.42600003,2,-0.001400563
85279.0,0.17400001,0.17300001,2,-0.0008517905
67597.0,0.47900003,0.47400004,2,-0.0033806593
67551.0,0.349,0.35500002,2,0.004447748
67505.0,0.33900002,0.342,2,0.0022404713
107397.0,0.61200005,0.60400003,2,-0.0049627894
67433.0,0.68600005,0.67800003,2,-0.004744968
67089.0,0.78200006,0.786,2,0.00224464
106355.0,0.88900006,0.89100003,2,0.0010587476
67967.0,0.37300003,0.37300003,2,0.0
116317.0,0.418,0.446,2,0.01974612
115957.0,0.43600002,0.43400002,2,-0.0013927605
108253.0,0.669,0.68,2,0.0065907594
68677.0,0.836,0.83500004,2,-0.0005446553
84567.0,0.34800002,0.35000002,2,0.0014836824
84257.0,0.395,0.381,2,-0.010035842
84225.0,0.92100006,0.92800003,2,0.0036439195
78141.0,0.84200007,0.837,2,-0.0027144705
85245.0,0.35000002,0.34500003,2,-0.0037037001
67351.0,0.33900002,0.34500003,2,0.004480965
107085.0,0.62200004,0.62,2,-0.0012330665
67779.0,0.70000005,0.731,2,0.01823527
107381.0,0.89000005,0.8880001,2,-0.0010581873
107277.0,0.70100003,0.69200003,2,-0.0052910075
107461.0,0.15,0.149,2,-0.000869567
68815.0,0.665,0.63600004,2,-0.017417409
108179.0,0.22100002,0.21900001,2,-0.001638005
108055.0,0.27,0.277,2,0.0055118105
78651.0,0.76400006,0.757,2,-0.0039682705
49065.0,0.832,0.77000004,2,-0.033842783
49869.0,0.125,0.126,2,0.0008888907
49741.0,0.70000005,0.75900006,2,0.034705892
78559.0,0.358,0.351,2,-0.0051546386
49253.0,0.47500002,0.46400002,2,-0.007457632
115445.0,0.49100003,0.48800004,2,-0.0020120665
88349.0,0.74600005,0.74600005,2,0.0
88651.0,0.46,0.45700002,2,-0.0020547884
34037.0,0.44000003,0.42800003,2,-0.008333329
34013.0,0.554,0.54,2,-0.009009008
33945.0,0.437,0.42600003,2,-0.0076548206
33951.0,0.437,0.43300003,2,-0.0027835618
33677.0,0.527,0.53300005,2,0.0039293007
34353.0,0.42100003,0.43600002,2,0.010555936
62239.0,0.90700006,0.887,2,-0.010487698
48789.0,0.69000006,0.69900006,2,0.0053254454
48827.0,0.42400002,0.423,2,-0.0007022591
89625.0,0.749,0.76500005,2,0.009148103
49621.0,0.363,0.36400002,2,0.0007336881
107055.0,0.194,0.19600001,2,0.0016750452
107171.0,0.76500005,0.753,2,-0.00679888
49269.0,0.623,0.60800004,2,-0.009242135
50229.0,0.42100003,0.42400002,2,0.002111183
50001.0,0.22100002,0.21800001,2,-0.0024570075
90077.0,0.34100002,0.4,2,0.043997005
71511.0,0.73,0.73600006,2,0.0034682322
50269.0,0.726,0.72200006,2,-0.0023174672
33561.0,0.326,0.33100003,2,0.003770758
33881.0,0.878,0.89100003,2,0.0069222637
33801.0,0.208,0.208,2,0.0
107919.0,0.837,0.837,2,0.0
33527.0,0.712,0.72700006,2,0.008761709
78803.0,0.88100004,0.89100003,2,0.0053163157
33389.0,0.725,0.731,2,0.0034782507
34391.0,0.439,0.441,2,0.0013898569
34537.0,0.702,0.698,2,-0.002350181
34707.0,0.58100003,0.58000004,2,-0.0006325029
33991.0,0.16600001,0.19000001,2,0.020583194
90375.0,0.24900001,0.24900001,2,0.0
106651.0,0.67600006,0.698,2,0.013126464
49717.0,0.32200003,0.319,2,-0.0022693048
49677.0,0.572,0.578,2,0.0038167825
51839.0,0.671,0.669,2,-0.0011968727
50167.0,0.726,0.72900003,2,0.0017381349
104779.0,0.89000005,0.88900006,2,-0.00052909367
52465.0,0.74100006,0.74100006,2,0.0
51927.0,0.67200005,0.69200003,2,0.011961711
36077.0,0.46500003,0.46800002,2,0.0020477755
37659.0,0.73200005,0.731,2,-0.00057739415
88877.0,0.30800003,0.3,2,-0.00611622
36365.0,0.09900001,0.089,2,-0.009099186
36525.0,0.52900004,0.52500004,2,-0.0026160942
36655.0,0.83000004,0.83500004,2,0.0027322378
108783.0,0.702,0.69900006,2,-0.0017626095
51087.0,0.37100002,0.37500003,2,0.0029175843
69163.0,0.60700005,0.587,2,-0.012445575
67043.0,0.83500004,0.83300006,2,-0.0010899042
50719.0,0.37300003,0.374,2,0.0007283227
108893.0,0.32000002,0.365,2,0.0340909
51081.0,0.597,0.59400004,2,-0.001878498
89557.0,0.224,0.21900001,2,-0.0040849634
51535.0,0.698,0.66800004,2,-0.017667828
51229.0,0.372,0.37100002,2,-0.0007288536
30159.0,0.878,0.864,2,-0.007454738
89547.0,0.69900006,0.735,2,0.021188905
51877.0,0.837,0.82400006,2,-0.007076729
108655.0,0.882,0.832,2,-0.026567489
35937.0,0.46100003,0.46800002,2,0.0047912383
35925.0,0.69500005,0.73200005,2,0.021828908
90113.0,0.754,0.753,2,-0.0005701181
36319.0,0.113000005,0.12100001,2,0.007187782
36259.0,0.31,0.319,2,0.006870232
61777.0,0.261,0.263,2,0.001586046
35903.0,0.532,0.53300005,2,0.00065277197
36461.0,0.37300003,0.374,2,0.0007283227
109199.0,0.48400003,0.47300002,2,-0.0074124043
71921.0,0.402,0.39100003,2,-0.007845919
50889.0,0.85,0.85,2,0.0
71853.0,0.13000001,0.13100001,2,0.00088495755
109275.0,0.569,0.565,2,-0.0025493996
72023.0,0.21900001,0.21800001,2,-0.00082034623
52185.0,0.117000006,0.123,2,0.0053715287
52523.0,0.878,0.89100003,2,0.0069222637
116697.0,0.70400006,0.71400005,2,0.005868539
35719.0,0.42400002,0.42100003,2,-0.0021067352
38517.0,0.186,0.186,2,0.0
36369.0,0.372,0.36200002,2,-0.0072886227
18845.0,0.84000003,0.98300004,2,0.07771739
18651.0,0.83900005,0.864,2,0.013594332
19537.0,0.5,0.48000002,2,-0.013333321
19599.0,0.17500001,0.17300001,2,-0.0017021311
29339.0,0.356,0.36200002,2,0.004424788
29209.0,0.65900004,0.657,2,-0.0012055659
78305.0,0.47500002,0.476,2,0.0006779574
15481.0,0.53000003,0.532,2,0.0013071727
89623.0,0.72800004,0.717,2,-0.006365762
20241.0,0.88500005,0.88000005,2,-0.0026525173
20343.0,0.67300004,0.67200005,2,-0.0005977209
15595.0,0.758,0.75100005,2,-0.0039817803
4463.0,0.31,0.312,2,0.0015267207
37327.0,0.82900006,0.88100004,2,0.028430829
34705.0,0.31100002,0.307,2,-0.0030511122
37633.0,0.554,0.54200006,2,-0.0077219848
73645.0,0.35700002,0.356,2,-0.00073693215
92351.0,0.73,0.69100004,2,-0.022543337
29361.0,0.65800005,0.66400003,2,0.0036188073
21141.0,0.84300005,0.83400005,2,-0.004883344
21719.0,0.086,0.085,2,-0.0009208122
22141.0,0.587,0.58100003,2,-0.0037807073
74097.0,0.731,0.72800004,2,-0.00173308
21821.0,0.35700002,0.36100003,2,0.0029476846
6151.0,0.82400006,0.822,2,-0.0010965097
6181.0,0.30900002,0.32500002,2,0.012223073
6115.0,0.28100002,0.26500002,2,-0.012490244
108333.0,0.69500005,0.694,2,-0.00058999803
90435.0,0.42700002,0.425,2,-0.0014015445
37215.0,0.448,0.45700002,2,0.0062154722
90947.0,0.69500005,0.694,2,-0.00058999803
90845.0,0.123,0.128,2,0.004452362
117337.0,0.34800002,0.358,2,0.0074183904
21653.0,0.68600005,0.688,2,0.0011862243
22051.0,0.633,0.628,2,-0.0030618464
21809.0,0.372,0.372,2,0.0
91809.0,0.73,0.71400005,2,-0.009248539
91577.0,0.358,0.347,2,-0.008100152
91729.0,0.67800003,0.674,2,-0.002383795
36701.0,0.51100004,0.54300004,2,0.021178031
36957.0,0.31,0.323,2,0.009923673
91489.0,0.22100002,0.22200002,2,0.0008190025
20881.0,0.67300004,0.674,2,0.0005977209
91979.0,0.48900002,0.48900002,2,0.0
78791.0,0.91400003,0.9250001,2,0.005747146
20847.0,0.52500004,0.518,2,-0.0045901826
92225.0,0.102000006,0.10700001,2,0.0045372075
91941.0,0.67,0.683,2,0.007784438
74353.0,0.36,0.365,2,0.003676467
73881.0,0.605,0.605,2,0.0
73933.0,0.35900003,0.367,2,0.0058866716
74141.0,0.569,0.563,2,-0.0038240806
73867.0,0.24800001,0.24800001,2,0.0
22095.0,0.34500003,0.35300002,2,0.005947945
22455.0,0.58400005,0.565,2,-0.011994982
73957.0,0.47800002,0.48900002,2,0.007442495
108357.0,0.40600002,0.39000002,2,-0.011379803
22353.0,0.73600006,0.74500006,2,0.0051843333
37481.0,0.93700004,1.0450001,2,0.055756345
20709.0,0.73600006,0.59800005,2,-0.07949309
37575.0,0.67300004,0.666,2,-0.0041841175
29581.0,0.611,0.61300004,2,0.0012414859
108445.0,0.2,0.21100001,2,0.009166673
20655.0,0.47300002,0.45700002,2,-0.0108621875
91045.0,0.73300004,0.697,2,-0.020773232
78801.0,0.245,0.26500002,2,0.016064266
21359.0,0.36200002,0.365,2,0.0022026368
21363.0,0.869,0.92600006,2,0.030497614
20661.0,0.18800001,0.18900001,2,0.00084175257
20995.0,0.55600005,0.569,2,0.008354725
21969.0,0.623,0.574,2,-0.03019102
23481.0,0.84000003,0.837,2,-0.0016304462
90711.0,0.503,0.51600003,2,0.008649375
23595.0,0.528,0.528,2,0.0
22317.0,0.528,0.52900004,2,0.0006544808
22217.0,0.52400005,0.49100003,2,-0.021653557
91739.0,0.42600003,0.446,2,0.014025232
90991.0,0.079,0.079,2,0.0
24029.0,0.531,0.59300005,2,0.04049643
91687.0,0.441,0.43800002,2,-0.0020818815
24145.0,0.416,0.42000002,2,0.0028248644
91511.0,0.47400004,0.47200003,2,-0.0013568549
61423.0,0.37,0.38700002,2,0.012408773
91077.0,0.708,0.67300004,2,-0.020491784
5405.0,0.21900001,0.21900001,2,0.0
5267.0,0.335,0.33800003,2,0.0022472066
91869.0,0.40600002,0.4,2,-0.004267434
5441.0,0.577,0.573,2,-0.0025364668
91883.0,0.48000002,0.497,2,0.011486479
90555.0,0.37500003,0.37300003,2,-0.0014545484
6659.0,0.41500002,0.41900003,2,0.0028268609
91311.0,0.674,0.666,2,-0.004778982
61475.0,0.58100003,0.66300005,2,0.051865917
91161.0,0.53800005,0.54800004,2,0.006501944
13655.0,0.66,0.657,2,-0.0018072415
72771.0,0.72900003,0.74100006,2,0.0069404417
72671.0,0.22100002,0.21900001,2,-0.001638005
7065.0,0.526,0.52900004,2,0.0019659377
7105.0,0.671,0.66800004,2,-0.001795309
72663.0,0.546,0.531,2,-0.009702449
73123.0,0.30900002,0.307,2,-0.001527887
93881.0,0.49800003,0.499,2,0.00066754816
93549.0,0.97400004,1.034,2,0.030395139
56863.0,0.379,0.377,2,-0.0014503293
54887.0,0.93500006,0.924,2,-0.0056847734
55497.0,0.42600003,0.42400002,2,-0.0014025274
8135.0,0.57900006,0.56700003,2,-0.007599762
8251.0,0.404,0.42000002,2,0.011396013
8085.0,0.716,0.712,2,-0.002331007
56077.0,0.68700004,0.69600004,2,0.005334916
13619.0,0.67200005,0.674,2,0.0011961568
56127.0,0.48000002,0.51600003,2,0.024324333
55925.0,0.42600003,0.43100002,2,0.003506308
108475.0,0.321,0.30800003,2,-0.009841016
55953.0,0.30200002,0.316,2,0.010752686
55973.0,0.42400002,0.423,2,-0.0007022591
110053.0,0.48600003,0.48400003,2,-0.0013458977
9625.0,0.88500005,0.934,2,0.025994677
56789.0,0.688,0.671,2,-0.010071102
14153.0,0.53400004,0.62700003,2,0.06062581
61105.0,0.887,0.89300007,2,0.0031796724
110113.0,0.49300003,0.49600002,2,0.002009371
113007.0,0.47100002,0.47800002,2,0.004758667
43355.0,0.60300004,0.60300004,2,0.0
72529.0,0.731,0.73200005,2,0.00057772774
72431.0,0.35700002,0.37500003,2,0.013264559
14339.0,0.73300004,0.73,2,-0.0017311142
101067.0,0.50200003,0.33400002,2,-0.111850865
100419.0,0.07300001,0.078,2,0.004659828
101057.0,0.503,0.49800003,2,-0.0033266768
95273.0,0.374,0.377,2,0.0021833996
101207.0,0.85600007,0.87600005,2,0.010775851
92695.0,0.514,0.48800004,2,-0.017173028
73497.0,0.252,0.259,2,0.005591054
73343.0,0.36,0.358,2,-0.0014705912
101821.0,0.24900001,0.24800001,2,-0.00080064207
102159.0,0.397,0.372,2,-0.017895494
101761.0,0.74,0.74,2,0.0
84013.0,0.33200002,0.34100002,2,0.0067567592
93091.0,0.49100003,0.492,2,0.0006706822
85653.0,0.282,0.282,2,0.0
83713.0,0.671,0.69200003,2,0.012567341
55071.0,0.606,0.54700005,2,-0.036737207
14591.0,0.919,0.96300006,2,0.022928623
100507.0,0.24700001,0.24800001,2,0.00080192625
56225.0,0.957,0.92800003,2,-0.014818592
44137.0,0.66400003,0.665,2,0.00060095376
93621.0,0.49,0.48100004,2,-0.006040251
54709.0,0.305,0.30900002,2,0.0030651402
102443.0,0.88500005,0.85700005,2,-0.01485411
43667.0,0.652,0.61600006,2,-0.02179174
43579.0,0.125,0.123,2,-0.0017777748
58537.0,0.344,0.342,2,-0.0014880983
74773.0,0.38000003,0.379,2,-0.00072464993
75055.0,0.69200003,0.67200005,2,-0.011820319
101091.0,0.94000006,0.92600006,2,-0.007216494
14415.0,0.574,0.57000005,2,-0.0025412634
103301.0,0.54700005,0.546,2,-0.0006464426
103409.0,0.526,0.51500005,2,-0.007208373
57073.0,0.282,0.282,2,0.0
103813.0,0.527,0.51500005,2,-0.007858523
75469.0,0.42600003,0.42700002,2,0.00070125324
76247.0,0.88500005,0.90000004,2,0.007957553
44751.0,0.33900002,0.344,2,0.0037341265
75501.0,0.358,0.36,2,0.001472757
75673.0,0.9710001,0.96300006,2,-0.0040588616
76219.0,0.56600004,0.56,2,-0.0038314445
57821.0,0.78900003,0.74200004,2,-0.026271654
57897.0,0.63000005,0.63000005,2,0.0
102947.0,0.16700001,0.16600001,2,-0.0008568997
58021.0,0.123,0.123,2,0.0
58023.0,0.342,0.351,2,0.006706411
58005.0,0.384,0.41500002,2,0.022398856
103713.0,0.351,0.347,2,-0.0029607757
103959.0,0.34500003,0.342,2,-0.0022304987
103607.0,0.44400004,0.47100002,2,0.018698048
103563.0,0.776,0.78700006,2,0.0061937147
44519.0,0.33900002,0.33800003,2,-0.0007468164
14701.0,0.573,0.59400004,2,0.013350304
58711.0,0.35200003,0.35500002,2,0.0022189284
29831.0,0.528,0.53300005,2,0.0032722873
44757.0,0.354,0.349,2,-0.0036927587
75005.0,0.841,0.84200007,2,0.0005432084
114327.0,0.76600003,0.771,2,0.0028312544
74877.0,0.55,0.54800004,2,-0.001290306
103165.0,0.72800004,0.73700005,2,0.0052083354
103213.0,0.34500003,0.342,2,-0.0022304987
75747.0,0.90700006,0.83300006,2,-0.038804404
1963.0,0.46800002,0.47500002,2,0.0047683916
104023.0,0.739,0.74200004,2,0.0017251414
103911.0,0.73800004,0.75900006,2,0.012082869
104541.0,0.56,0.565,2,0.0032051252
104643.0,0.34800002,0.347,2,-0.0007418523
104495.0,0.504,0.49500003,2,-0.005984025
104561.0,0.551,0.57600003,2,0.016118657
56977.0,0.22600001,0.22000001,2,-0.0048939614
84701.0,0.42100003,0.418,2,-0.002111204
93597.0,0.40100002,0.42200002,2,0.014989291
93757.0,0.26200002,0.26200002,2,0.0
84801.0,0.28300002,0.27100003,2,-0.009353074
58219.0,0.354,0.358,2,0.0029542157
84733.0,0.411,0.423,2,0.008504603
93445.0,0.34300002,0.33600003,2,-0.0052122106
28927.0,0.22000001,0.21800001,2,-0.0016393475
75961.0,0.67200005,0.675,2,0.0017942352
58651.0,0.354,0.35200003,2,-0.0014770859
28611.0,0.66400003,0.657,2,-0.004206748
58857.0,0.35300002,0.349,2,-0.002956399
58365.0,0.16800001,0.16900001,2,0.0008561661
